,split_mode,split_number,file_a_idx,file_a_name,file_b_idx,file_b_name,is_equal
4113,zsl_split,2,1160,0001139606.tif,2558,504525623.tif,0
4114,zsl_split,2,1161,0001135440.tif,1088,0001139663.tif,1
4115,zsl_split,2,1161,0001135440.tif,2715,2024002248.tif,0
4116,zsl_split,2,1162,0001139670.tif,1095,0001139577.tif,1
4117,zsl_split,2,1162,0001139670.tif,3516,2083811843.tif,0
4118,zsl_split,2,1163,0001139798.tif,1160,0001139606.tif,1
4119,zsl_split,2,1163,0001139798.tif,2590,504544708.tif,0
4120,zsl_split,2,1164,0001139626.tif,1106,0001139826.tif,1
4121,zsl_split,2,1164,0001139626.tif,133,2051532941.tif,0
4122,zsl_split,2,1165,0001139658.tif,1108,0001139584.tif,1
4123,zsl_split,2,1165,0001139658.tif,2718,2024001839_2024001840.tif,0
4124,zsl_split,2,1166,0001139599.tif,1129,0001139727.tif,1
4125,zsl_split,2,1166,0001139599.tif,2271,88220757_0773.tif,0
4126,zsl_split,2,1167,0001139638.tif,1118,0001139665.tif,1
4127,zsl_split,2,1167,0001139638.tif,1982,tnwl0044369.tif,0
4128,zsl_split,2,1168,0001139601.tif,1101,0001139784.tif,1
4129,zsl_split,2,1168,0001139601.tif,1981,tcal0349919.tif,0
4130,zsl_split,2,1169,0001139715.tif,1174,0001139701.tif,1
4131,zsl_split,2,1169,0001139715.tif,1025,506389260.tif,0
4132,zsl_split,2,1170,0001140933.tif,1108,0001139584.tif,1
4133,zsl_split,2,1170,0001140933.tif,147,2085800240.tif,0
4134,zsl_split,2,1171,0001139835.tif,1121,0001139758.tif,1
4135,zsl_split,2,1171,0001139835.tif,2288,00830942_00830958.tif,0
4136,zsl_split,2,1172,0001139651.tif,1127,0001139679.tif,1
4137,zsl_split,2,1172,0001139651.tif,2270,88176234a_6240.tif,0
4138,zsl_split,2,1173,0001139627.tif,1112,0001139713.tif,1
4139,zsl_split,2,1173,0001139627.tif,1019,0000176509.tif,0
4140,zsl_split,2,1174,0001139701.tif,1157,0001139597.tif,1
4141,zsl_split,2,1174,0001139701.tif,2654,504568211+-8211.tif,0
4142,zsl_split,2,1175,0001139778.tif,1147,0001139732.tif,1
4143,zsl_split,2,1175,0001139778.tif,1046,506389361.tif,0
4144,zsl_split,2,1176,0001139724.tif,1163,0001139798.tif,1
4145,zsl_split,2,1176,0001139724.tif,162,2085776711.tif,0
4146,zsl_split,2,1177,0001139844.tif,1125,0001139588.tif,1
4147,zsl_split,2,1177,0001139844.tif,2004,tcal0350012.tif,0
4148,zsl_split,2,1178,0001139770.tif,1106,0001139826.tif,1
4149,zsl_split,2,1178,0001139770.tif,1068,506389315.tif,0
4150,zsl_split,2,1242,2505154693.tif,1254,2505154202.tif,1
4151,zsl_split,2,1242,2505154693.tif,1063,506389266.tif,0
4152,zsl_split,2,1243,2505160008.tif,1255,2505154128.tif,1
4153,zsl_split,2,1243,2505160008.tif,1044,506389176_506389177.tif,0
4154,zsl_split,2,1244,2505154364.tif,1248,2505154883.tif,1
4155,zsl_split,2,1244,2505154364.tif,2570,504525746.tif,0
4156,zsl_split,2,1245,2505154071.tif,1244,2505154364.tif,1
4157,zsl_split,2,1245,2505154071.tif,2602,504545633.tif,0
4158,zsl_split,2,1246,2505154866.tif,1279,2505120357.tif,1
4159,zsl_split,2,1246,2505154866.tif,4659,0001231604.tif,0
4160,zsl_split,2,1247,2505146266.tif,1268,2505154421.tif,1
4161,zsl_split,2,1247,2505146266.tif,2718,2024001839_2024001840.tif,0
4162,zsl_split,2,1248,2505154883.tif,1265,2505154045.tif,1
4163,zsl_split,2,1248,2505154883.tif,2580,504571926+-1926.tif,0
4164,zsl_split,2,1249,2505154851.tif,1255,2505154128.tif,1
4165,zsl_split,2,1249,2505154851.tif,2611,504541506+-1506.tif,0
4166,zsl_split,2,1250,2505154441.tif,1281,2505154088.tif,1
4167,zsl_split,2,1250,2505154441.tif,3757,518292102+-2103.tif,0
4168,zsl_split,2,1251,2505154033.tif,1272,2505154041.tif,1
4169,zsl_split,2,1251,2505154033.tif,2688,504571879+-1879.tif,0
4170,zsl_split,2,1252,2505120350.tif,1261,2505154206.tif,1
4171,zsl_split,2,1252,2505120350.tif,3506,2083848575.tif,0
4172,zsl_split,2,1253,2505154813.tif,1242,2505154693.tif,1
4173,zsl_split,2,1253,2505154813.tif,2312,0011832968.tif,0
4174,zsl_split,2,1254,2505154202.tif,1280,2505154393.tif,1
4175,zsl_split,2,1254,2505154202.tif,2288,00830942_00830958.tif,0
4176,zsl_split,2,1255,2505154128.tif,1272,2505154041.tif,1
4177,zsl_split,2,1255,2505154128.tif,2542,504553433.tif,0
4178,zsl_split,2,1256,2505154360.tif,1269,2505154409.tif,1
4179,zsl_split,2,1256,2505154360.tif,2260,00851724_1730.tif,0
4180,zsl_split,2,1257,2505154688.tif,1280,2505154393.tif,1
4181,zsl_split,2,1257,2505154688.tif,3592,98703946.tif,0
4182,zsl_split,2,1258,2505154882.tif,1253,2505154813.tif,1
4183,zsl_split,2,1258,2505154882.tif,160,2085774454.tif,0
4184,zsl_split,2,1259,2505154709.tif,1263,2505154726.tif,1
4185,zsl_split,2,1259,2505154709.tif,3744,518227393+-7394.tif,0
4186,zsl_split,2,1260,2505160143.tif,1270,2505154523.tif,1
4187,zsl_split,2,1260,2505160143.tif,2203,83934559.tif,0
4188,zsl_split,2,1261,2505154206.tif,1265,2505154045.tif,1
4189,zsl_split,2,1261,2505154206.tif,4602,2031312223.tif,0
4190,zsl_split,2,1262,2505154138.tif,1276,2505154724.tif,1
4191,zsl_split,2,1262,2505154138.tif,2547,504558608.tif,0
4192,zsl_split,2,1263,2505154726.tif,1276,2505154724.tif,1
4193,zsl_split,2,1263,2505154726.tif,3586,88523678.tif,0
4194,zsl_split,2,1264,2505154817.tif,1246,2505154866.tif,1
4195,zsl_split,2,1264,2505154817.tif,1105,0001139735.tif,0
4196,zsl_split,2,1265,2505154045.tif,1242,2505154693.tif,1
4197,zsl_split,2,1265,2505154045.tif,4682,2057431177_2057431186.tif,0
4198,zsl_split,2,1266,2505146093.tif,1253,2505154813.tif,1
4199,zsl_split,2,1266,2505146093.tif,2626,504572156+-2156.tif,0
4200,zsl_split,2,1267,2505154800.tif,1283,2505160142.tif,1
4201,zsl_split,2,1267,2505154800.tif,3800,1002929080_1002929103.tif,0
4202,zsl_split,2,1268,2505154421.tif,1262,2505154138.tif,1
4203,zsl_split,2,1268,2505154421.tif,2666,504527833.tif,0
4204,zsl_split,2,1269,2505154409.tif,1265,2505154045.tif,1
4205,zsl_split,2,1269,2505154409.tif,1088,0001139663.tif,0
4206,zsl_split,2,1270,2505154523.tif,1279,2505120357.tif,1
4207,zsl_split,2,1270,2505154523.tif,2288,00830942_00830958.tif,0
4208,zsl_split,2,1271,2505154462.tif,1255,2505154128.tif,1
4209,zsl_split,2,1271,2505154462.tif,2261,88972494_2500.tif,0
4210,zsl_split,2,1272,2505154041.tif,1284,2505154021.tif,1
4211,zsl_split,2,1272,2505154041.tif,2293,85696303.tif,0
4212,zsl_split,2,1273,2505154557.tif,1242,2505154693.tif,1
4213,zsl_split,2,1273,2505154557.tif,2637,504566033+-6033.tif,0
4214,zsl_split,2,1274,2505154480.tif,1280,2505154393.tif,1
4215,zsl_split,2,1274,2505154480.tif,4678,2057403456.tif,0
4216,zsl_split,2,1275,2505146213.tif,1284,2505154021.tif,1
4217,zsl_split,2,1275,2505146213.tif,1011,0000176474.tif,0
4218,zsl_split,2,1276,2505154724.tif,1274,2505154480.tif,1
4219,zsl_split,2,1276,2505154724.tif,1048,506389366.tif,0
4220,zsl_split,2,1277,2505154852.tif,1264,2505154817.tif,1
4221,zsl_split,2,1277,2505154852.tif,4654,0001231567.tif,0
4222,zsl_split,2,1278,2505154508.tif,1254,2505154202.tif,1
4223,zsl_split,2,1278,2505154508.tif,2525,504548490.tif,0
4224,zsl_split,2,1279,2505120357.tif,1247,2505146266.tif,1
4225,zsl_split,2,1279,2505120357.tif,2693,504525539.tif,0
4226,zsl_split,2,1280,2505154393.tif,1257,2505154688.tif,1
4227,zsl_split,2,1280,2505154393.tif,4706,2057403992.tif,0
4228,zsl_split,2,1281,2505154088.tif,1268,2505154421.tif,1
4229,zsl_split,2,1281,2505154088.tif,1174,0001139701.tif,0
4230,zsl_split,2,1282,2505154183.tif,1255,2505154128.tif,1
4231,zsl_split,2,1282,2505154183.tif,199,0000962887.tif,0
4232,zsl_split,2,1283,2505160142.tif,1264,2505154817.tif,1
4233,zsl_split,2,1283,2505160142.tif,2272,00950745_0752.tif,0
4234,zsl_split,2,1284,2505154021.tif,1282,2505154183.tif,1
4235,zsl_split,2,1284,2505154021.tif,2603,504525054.tif,0
4236,zsl_split,2,1285,2505154811.tif,1274,2505154480.tif,1
4237,zsl_split,2,1285,2505154811.tif,2245,00971067_1083.tif,0
4238,zsl_split,2,1286,2505154349.tif,1245,2505154071.tif,1
4239,zsl_split,2,1286,2505154349.tif,2681,504552710.tif,0
4240,zsl_split,2,1969,tcal0349959.tif,1991,tnwl0044188.tif,1
4241,zsl_split,2,1969,tcal0349959.tif,4690,2057477615_2057477623.tif,0
4242,zsl_split,2,1970,tcal0349673.tif,1992,tnwl0034333.tif,1
4243,zsl_split,2,1970,tcal0349673.tif,4711,2057465608_2057465617.tif,0
4244,zsl_split,2,1971,tcal0349995.tif,1999,tcal0349628.tif,1
4245,zsl_split,2,1971,tcal0349995.tif,3514,2083871059.tif,0
4246,zsl_split,2,1972,tnwl0044329.tif,1995,tcal0349640.tif,1
4247,zsl_split,2,1972,tnwl0044329.tif,4658,0001231606.tif,0
4248,zsl_split,2,1973,tcal0349923.tif,1986,tcal0350040.tif,1
4249,zsl_split,2,1973,tcal0349923.tif,2243,00961530_1536.tif,0
4250,zsl_split,2,1974,tnwl0044381.tif,1985,tnwl0034207.tif,1
4251,zsl_split,2,1974,tnwl0044381.tif,2560,504542367.tif,0
4252,zsl_split,2,1975,tnwl0034355.tif,2014,tnwl0034353.tif,1
4253,zsl_split,2,1975,tnwl0034355.tif,4682,2057431177_2057431186.tif,0
4254,zsl_split,2,1976,tnwl0034205.tif,1975,tnwl0034355.tif,1
4255,zsl_split,2,1976,tnwl0034205.tif,4697,2057478396_2057478405.tif,0
4256,zsl_split,2,1977,tcal0349895.tif,1995,tcal0349640.tif,1
4257,zsl_split,2,1977,tcal0349895.tif,4675,2057403507_2057403517.tif,0
4258,zsl_split,2,1978,tnwl0034357.tif,2001,tnwl0034337.tif,1
4259,zsl_split,2,1978,tnwl0034357.tif,2608,504506054.tif,0
4260,zsl_split,2,1979,tnwl0034332.tif,1970,tcal0349673.tif,1
4261,zsl_split,2,1979,tnwl0034332.tif,1026,506379641.tif,0
4262,zsl_split,2,1980,tnwl0034322.tif,1985,tnwl0034207.tif,1
4263,zsl_split,2,1980,tnwl0034322.tif,2666,504527833.tif,0
4264,zsl_split,2,1981,tcal0349919.tif,2002,tnwl0044309.tif,1
4265,zsl_split,2,1981,tcal0349919.tif,2571,504548760+-8760.tif,0
4266,zsl_split,2,1982,tnwl0044369.tif,2003,tcal0350073.tif,1
4267,zsl_split,2,1982,tnwl0044369.tif,2673,504542702.tif,0
4268,zsl_split,2,1983,tnwl0044385.tif,1981,tcal0349919.tif,1
4269,zsl_split,2,1983,tnwl0044385.tif,1046,506389361.tif,0
4270,zsl_split,2,1984,tnwl0034203.tif,2000,tcal0350016.tif,1
4271,zsl_split,2,1984,tnwl0034203.tif,1011,0000176474.tif,0
4272,zsl_split,2,1985,tnwl0034207.tif,2005,tnwl0034320.tif,1
4273,zsl_split,2,1985,tnwl0034207.tif,2265,00855207_5212.tif,0
4274,zsl_split,2,1986,tcal0350040.tif,2006,tcal0349883.tif,1
4275,zsl_split,2,1986,tcal0350040.tif,1283,2505160142.tif,0
4276,zsl_split,2,1987,tnwl0034316.tif,1978,tnwl0034357.tif,1
4277,zsl_split,2,1987,tnwl0034316.tif,3768,515949662+-9663.tif,0
4278,zsl_split,2,1988,tcal0349664.tif,2010,tnwl0034335.tif,1
4279,zsl_split,2,1988,tcal0349664.tif,1117,0001139742.tif,0
4280,zsl_split,2,1989,tcal0349915.tif,2014,tnwl0034353.tif,1
4281,zsl_split,2,1989,tcal0349915.tif,2555,504495278.tif,0
4282,zsl_split,2,1990,tcal0349825.tif,2004,tcal0350012.tif,1
4283,zsl_split,2,1990,tcal0349825.tif,2658,504551815.tif,0
4284,zsl_split,2,1991,tnwl0044188.tif,2016,tcal0349983.tif,1
4285,zsl_split,2,1991,tnwl0044188.tif,2305,0011832821.tif,0
4286,zsl_split,2,1992,tnwl0034333.tif,2004,tcal0350012.tif,1
4287,zsl_split,2,1992,tnwl0034333.tif,1117,0001139742.tif,0
4288,zsl_split,2,1993,tnwl0034330.tif,1998,tnwl0034329.tif,1
4289,zsl_split,2,1993,tnwl0034330.tif,4601,2031315259.tif,0
4290,zsl_split,2,1994,tnwl0034327.tif,1986,tcal0350040.tif,1
4291,zsl_split,2,1994,tnwl0034327.tif,3512,2083852054.tif,0
4292,zsl_split,2,1995,tcal0349640.tif,1994,tnwl0034327.tif,1
4293,zsl_split,2,1995,tcal0349640.tif,1143,0001139593.tif,0
4294,zsl_split,2,1996,tcal0349907.tif,2003,tcal0350073.tif,1
4295,zsl_split,2,1996,tcal0349907.tif,1149,0001139846.tif,0
4296,zsl_split,2,1997,tcal0349871.tif,1972,tnwl0044329.tif,1
4297,zsl_split,2,1997,tcal0349871.tif,2615,504562305.tif,0
4298,zsl_split,2,1998,tnwl0034329.tif,2001,tnwl0034337.tif,1
4299,zsl_split,2,1998,tnwl0034329.tif,56,506567678.tif,0
4300,zsl_split,2,1999,tcal0349628.tif,2003,tcal0350073.tif,1
4301,zsl_split,2,1999,tcal0349628.tif,2576,504550501.tif,0
4302,zsl_split,2,2000,tcal0350016.tif,1981,tcal0349919.tif,1
4303,zsl_split,2,2000,tcal0350016.tif,4898,94205468.tif,0
4304,zsl_split,2,2001,tnwl0034337.tif,1994,tnwl0034327.tif,1
4305,zsl_split,2,2001,tnwl0034337.tif,4673,2057421064_2057421074.tif,0
4306,zsl_split,2,2002,tnwl0044309.tif,1988,tcal0349664.tif,1
4307,zsl_split,2,2002,tnwl0044309.tif,2572,504541041.tif,0
4308,zsl_split,2,2003,tcal0350073.tif,1987,tnwl0034316.tif,1
4309,zsl_split,2,2003,tcal0350073.tif,62,2063786785_6786.tif,0
4310,zsl_split,2,2004,tcal0350012.tif,1988,tcal0349664.tif,1
4311,zsl_split,2,2004,tcal0350012.tif,155,2082057517.tif,0
4312,zsl_split,2,2005,tnwl0034320.tif,1995,tcal0349640.tif,1
4313,zsl_split,2,2005,tnwl0034320.tif,2694,504562012.tif,0
4314,zsl_split,2,2006,tcal0349883.tif,2015,tcal0349931.tif,1
4315,zsl_split,2,2006,tcal0349883.tif,142,2085786815.tif,0
4316,zsl_split,2,2007,tnwl0044120.tif,2003,tcal0350073.tif,1
4317,zsl_split,2,2007,tnwl0044120.tif,1153,0001139811.tif,0
4318,zsl_split,2,2008,tnwl0034352.tif,1985,tnwl0034207.tif,1
4319,zsl_split,2,2008,tnwl0034352.tif,1267,2505154800.tif,0
4320,zsl_split,2,2009,tnwl0044614.tif,1988,tcal0349664.tif,1
4321,zsl_split,2,2009,tnwl0044614.tif,2537,504561530.tif,0
4322,zsl_split,2,2010,tnwl0034335.tif,1987,tnwl0034316.tif,1
4323,zsl_split,2,2010,tnwl0034335.tif,3586,88523678.tif,0
4324,zsl_split,2,2011,tcal0349987.tif,2001,tnwl0034337.tif,1
4325,zsl_split,2,2011,tcal0349987.tif,1087,0001139657.tif,0
4326,zsl_split,2,2012,tcal0349602.tif,2000,tcal0350016.tif,1
4327,zsl_split,2,2012,tcal0349602.tif,2516,504551907+-1907.tif,0
4328,zsl_split,2,2013,tnwl0044185.tif,1988,tcal0349664.tif,1
4329,zsl_split,2,2013,tnwl0044185.tif,1151,0001139728.tif,0
4330,zsl_split,2,2014,tnwl0034353.tif,2000,tcal0350016.tif,1
4331,zsl_split,2,2014,tnwl0034353.tif,2249,89465933_5949.tif,0
4332,zsl_split,2,2015,tcal0349931.tif,2001,tnwl0034337.tif,1
4333,zsl_split,2,2015,tcal0349931.tif,2317,0011832903.tif,0
4334,zsl_split,2,2016,tcal0349983.tif,1969,tcal0349959.tif,1
4335,zsl_split,2,2016,tcal0349983.tif,3764,514879060+-9061.tif,0
4336,zsl_split,2,2201,517158984+-8984.tif,2202,517158796+-8796.tif,1
4337,zsl_split,2,2201,517158984+-8984.tif,3752,514874218+-4219.tif,0
4338,zsl_split,2,2202,517158796+-8796.tif,2201,517158984+-8984.tif,1
4339,zsl_split,2,2202,517158796+-8796.tif,1075,0001139839.tif,0
4340,zsl_split,2,2203,83934559.tif,2205,86373691.tif,1
4341,zsl_split,2,2203,83934559.tif,4704,2057404777.tif,0
4342,zsl_split,2,2204,82096608.tif,2205,86373691.tif,1
4343,zsl_split,2,2204,82096608.tif,1058,506389148.tif,0
4344,zsl_split,2,2205,86373691.tif,2203,83934559.tif,1
4345,zsl_split,2,2205,86373691.tif,3768,515949662+-9663.tif,0
4346,zsl_split,2,2242,88217454_88217494.tif,2246,88951625_1641.tif,1
4347,zsl_split,2,2242,88217454_88217494.tif,2010,tnwl0034335.tif,0
4348,zsl_split,2,2243,00961530_1536.tif,2284,00837012_7018.tif,1
4349,zsl_split,2,2243,00961530_1536.tif,3794,1002934473_1002934569.tif,0
4350,zsl_split,2,2244,00961286_1300.tif,2264,00970051_0057.tif,1
4351,zsl_split,2,2244,00961286_1300.tif,2646,504528306.tif,0
4352,zsl_split,2,2245,00971067_1083.tif,2262,00950432_0439.tif,1
4353,zsl_split,2,2245,00971067_1083.tif,3231,89088071.tif,0
4354,zsl_split,2,2246,88951625_1641.tif,2257,00960433_00960447.tif,1
4355,zsl_split,2,2246,88951625_1641.tif,2013,tnwl0044185.tif,0
4356,zsl_split,2,2247,89464736_4742.tif,2270,88176234a_6240.tif,1
4357,zsl_split,2,2247,89464736_4742.tif,1258,2505154882.tif,0
4358,zsl_split,2,2248,88199495_9511.tif,2264,00970051_0057.tif,1
4359,zsl_split,2,2248,88199495_9511.tif,2575,504566293.tif,0
4360,zsl_split,2,2249,89465933_5949.tif,2279,00836759_6766.tif,1
4361,zsl_split,2,2249,89465933_5949.tif,4694,2057413512_2057413520.tif,0
4362,zsl_split,2,2250,00971033_1049.tif,2281,88221991_1997.tif,1
4363,zsl_split,2,2250,00971033_1049.tif,1086,0001139832.tif,0
4364,zsl_split,2,2251,85695404_5430.tif,2294,87673694_87673700.tif,1
4365,zsl_split,2,2251,85695404_5430.tif,1279,2505120357.tif,0
4366,zsl_split,2,2252,00833278_3285.tif,2244,00961286_1300.tif,1
4367,zsl_split,2,2252,00833278_3285.tif,2525,504548490.tif,0
4368,zsl_split,2,2253,00836801_6807.tif,2265,00855207_5212.tif,1
4369,zsl_split,2,2253,00836801_6807.tif,4725,2057476878.tif,0
4370,zsl_split,2,2254,00966853_6866.tif,2285,89465546_5562.tif,1
4371,zsl_split,2,2254,00966853_6866.tif,1129,0001139727.tif,0
4372,zsl_split,2,2255,00834222_4238.tif,2245,00971067_1083.tif,1
4373,zsl_split,2,2255,00834222_4238.tif,1285,2505154811.tif,0
4374,zsl_split,2,2256,00950308_0321.tif,2294,87673694_87673700.tif,1
4375,zsl_split,2,2256,00950308_0321.tif,4714,2057413987_2057413995.tif,0
4376,zsl_split,2,2257,00960433_00960447.tif,2295,88198787_8793.tif,1
4377,zsl_split,2,2257,00960433_00960447.tif,1012,0000176503.tif,0
4378,zsl_split,2,2258,00950610_0615.tif,2277,00960602_0615.tif,1
4379,zsl_split,2,2258,00950610_0615.tif,2571,504548760+-8760.tif,0
4380,zsl_split,2,2259,00836968_6976.tif,2246,88951625_1641.tif,1
4381,zsl_split,2,2259,00836968_6976.tif,1271,2505154462.tif,0
4382,zsl_split,2,2260,00851724_1730.tif,2246,88951625_1641.tif,1
4383,zsl_split,2,2260,00851724_1730.tif,145,2085775721.tif,0
4384,zsl_split,2,2261,88972494_2500.tif,2257,00960433_00960447.tif,1
4385,zsl_split,2,2261,88972494_2500.tif,160,2085774454.tif,0
4386,zsl_split,2,2262,00950432_0439.tif,2279,00836759_6766.tif,1
4387,zsl_split,2,2262,00950432_0439.tif,2619,504557522.tif,0
4388,zsl_split,2,2263,89399848_89399854.tif,2300,88197722_7727.tif,1
4389,zsl_split,2,2263,89399848_89399854.tif,2014,tnwl0034353.tif,0
4390,zsl_split,2,2264,00970051_0057.tif,2274,00960964_0977.tif,1
4391,zsl_split,2,2264,00970051_0057.tif,1169,0001139715.tif,0
4392,zsl_split,2,2265,00855207_5212.tif,2250,00971033_1049.tif,1
4393,zsl_split,2,2265,00855207_5212.tif,1085,0001139761.tif,0
4394,zsl_split,2,2266,00831551_1557.tif,2294,87673694_87673700.tif,1
4395,zsl_split,2,2266,00831551_1557.tif,1976,tnwl0034205.tif,0
4396,zsl_split,2,2267,00970027_0033.tif,2284,00837012_7018.tif,1
4397,zsl_split,2,2267,00970027_0033.tif,2597,504570752+-0752.tif,0
4398,zsl_split,2,2268,00961415_1430.tif,2258,00950610_0615.tif,1
4399,zsl_split,2,2268,00961415_1430.tif,2626,504572156+-2156.tif,0
4400,zsl_split,2,2269,00848273_00848289.tif,2291,87670836_87670842.tif,1
4401,zsl_split,2,2269,00848273_00848289.tif,2698,504527817.tif,0
4402,zsl_split,2,2270,88176234a_6240.tif,2297,89465753_5769.tif,1
4403,zsl_split,2,2270,88176234a_6240.tif,4599,2031299957.tif,0
4404,zsl_split,2,2271,88220757_0773.tif,2280,00839525_9532.tif,1
4405,zsl_split,2,2271,88220757_0773.tif,2594,504544445+-4445.tif,0
4406,zsl_split,2,2272,00950745_0752.tif,2289,00970999_1015.tif,1
4407,zsl_split,2,2272,00950745_0752.tif,1977,tcal0349895.tif,0
4408,zsl_split,2,2273,87668562_87668571.tif,2247,89464736_4742.tif,1
4409,zsl_split,2,2273,87668562_87668571.tif,3802,1002929321.tif,0
4410,zsl_split,2,2274,00960964_0977.tif,2262,00950432_0439.tif,1
4411,zsl_split,2,2274,00960964_0977.tif,2534,504549276+-9276.tif,0
4412,zsl_split,2,2275,87673862_87673868.tif,2294,87673694_87673700.tif,1
4413,zsl_split,2,2275,87673862_87673868.tif,21,2505104445.tif,0
4414,zsl_split,2,2276,00970859_0875.tif,2290,00971322_1328.tif,1
4415,zsl_split,2,2276,00970859_0875.tif,1038,506389287.tif,0
4416,zsl_split,2,2277,00960602_0615.tif,2245,00971067_1083.tif,1
4417,zsl_split,2,2277,00960602_0615.tif,1251,2505154033.tif,0
4418,zsl_split,2,2278,89385623_89385671.tif,2262,00950432_0439.tif,1
4419,zsl_split,2,2278,89385623_89385671.tif,1054,506389316.tif,0
4420,zsl_split,2,2279,00836759_6766.tif,2278,89385623_89385671.tif,1
4421,zsl_split,2,2279,00836759_6766.tif,1063,506389266.tif,0
4422,zsl_split,2,2280,00839525_9532.tif,2272,00950745_0752.tif,1
4423,zsl_split,2,2280,00839525_9532.tif,1083,0001139642.tif,0
4424,zsl_split,2,2281,88221991_1997.tif,2243,00961530_1536.tif,1
4425,zsl_split,2,2281,88221991_1997.tif,1152,0001139575.tif,0
4426,zsl_split,2,2282,87670591_87670597.tif,2261,88972494_2500.tif,1
4427,zsl_split,2,2282,87670591_87670597.tif,1008,0000176496.tif,0
4428,zsl_split,2,2283,00832037_2044.tif,2292,00831230_1236.tif,1
4429,zsl_split,2,2283,00832037_2044.tif,1128,0001139716.tif,0
4430,zsl_split,2,2284,00837012_7018.tif,2285,89465546_5562.tif,1
4431,zsl_split,2,2284,00837012_7018.tif,2630,504566523.tif,0
4432,zsl_split,2,2285,89465546_5562.tif,2286,00950167_0173.tif,1
4433,zsl_split,2,2285,89465546_5562.tif,1264,2505154817.tif,0
4434,zsl_split,2,2286,00950167_0173.tif,2292,00831230_1236.tif,1
4435,zsl_split,2,2286,00950167_0173.tif,1100,0001139648.tif,0
4436,zsl_split,2,2287,87672296_87672302.tif,2253,00836801_6807.tif,1
4437,zsl_split,2,2287,87672296_87672302.tif,4673,2057421064_2057421074.tif,0
4438,zsl_split,2,2288,00830942_00830958.tif,2265,00855207_5212.tif,1
4439,zsl_split,2,2288,00830942_00830958.tif,2671,504571921+-1921.tif,0
4440,zsl_split,2,2289,00970999_1015.tif,2285,89465546_5562.tif,1
4441,zsl_split,2,2289,00970999_1015.tif,1269,2505154409.tif,0
4442,zsl_split,2,2290,00971322_1328.tif,2301,88202361_2377.tif,1
4443,zsl_split,2,2290,00971322_1328.tif,1175,0001139778.tif,0
4444,zsl_split,2,2291,87670836_87670842.tif,2246,88951625_1641.tif,1
4445,zsl_split,2,2291,87670836_87670842.tif,126,2051524955_2051524956.tif,0
4446,zsl_split,2,2292,00831230_1236.tif,2271,88220757_0773.tif,1
4447,zsl_split,2,2292,00831230_1236.tif,2666,504527833.tif,0
4448,zsl_split,2,2293,85696303.tif,2251,85695404_5430.tif,1
4449,zsl_split,2,2293,85696303.tif,2626,504572156+-2156.tif,0
4450,zsl_split,2,2294,87673694_87673700.tif,2251,85695404_5430.tif,1
4451,zsl_split,2,2294,87673694_87673700.tif,1008,0000176496.tif,0
4452,zsl_split,2,2295,88198787_8793.tif,2296,00950440_0447.tif,1
4453,zsl_split,2,2295,88198787_8793.tif,3516,2083811843.tif,0
4454,zsl_split,2,2296,00950440_0447.tif,2267,00970027_0033.tif,1
4455,zsl_split,2,2296,00950440_0447.tif,1985,tnwl0034207.tif,0
4456,zsl_split,2,2297,89465753_5769.tif,2243,00961530_1536.tif,1
4457,zsl_split,2,2297,89465753_5769.tif,2635,504505707.tif,0
4458,zsl_split,2,2298,00950851_0859.tif,2267,00970027_0033.tif,1
4459,zsl_split,2,2298,00950851_0859.tif,2628,504565404.tif,0
4460,zsl_split,2,2299,00960978_0991.tif,2272,00950745_0752.tif,1
4461,zsl_split,2,2299,00960978_0991.tif,3509,2083825186.tif,0
4462,zsl_split,2,2300,88197722_7727.tif,2243,00961530_1536.tif,1
4463,zsl_split,2,2300,88197722_7727.tif,2574,504525712.tif,0
4464,zsl_split,2,2301,88202361_2377.tif,2242,88217454_88217494.tif,1
4465,zsl_split,2,2301,88202361_2377.tif,1012,0000176503.tif,0
4466,zsl_split,2,2302,0011833001.tif,2307,0011832880.tif,1
4467,zsl_split,2,2302,0011833001.tif,2712,2024001690_2024001691.tif,0
4468,zsl_split,2,2303,0011832786.tif,2315,0011832877.tif,1
4469,zsl_split,2,2303,0011832786.tif,2657,504572282+-2282.tif,0
4470,zsl_split,2,2304,0011832889.tif,2308,0011832830.tif,1
4471,zsl_split,2,2304,0011832889.tif,2265,00855207_5212.tif,0
4472,zsl_split,2,2305,0011832821.tif,2315,0011832877.tif,1
4473,zsl_split,2,2305,0011832821.tif,1146,0001139848.tif,0
4474,zsl_split,2,2306,0011832946.tif,2310,0011832935.tif,1
4475,zsl_split,2,2306,0011832946.tif,1164,0001139626.tif,0
4476,zsl_split,2,2307,0011832880.tif,2314,0012189674.tif,1
4477,zsl_split,2,2307,0011832880.tif,1081,0001139646.tif,0
4478,zsl_split,2,2308,0011832830.tif,2307,0011832880.tif,1
4479,zsl_split,2,2308,0011832830.tif,4598,2031315105.tif,0
4480,zsl_split,2,2309,0011832834.tif,2302,0011833001.tif,1
4481,zsl_split,2,2309,0011832834.tif,1038,506389287.tif,0
4482,zsl_split,2,2310,0011832935.tif,2307,0011832880.tif,1
4483,zsl_split,2,2310,0011832935.tif,2555,504495278.tif,0
4484,zsl_split,2,2311,0011832861.tif,2302,0011833001.tif,1
4485,zsl_split,2,2311,0011832861.tif,2635,504505707.tif,0
